userid	history_list	pos_target	full_candidate
764829	[1001363, 811958, 634722, 148906, 33047, 849603, 335414, 812550, 928071, 816295]	2	[919756, 755151, 212129, 852823, 932584]
985229	[811927, 584241, 496169, 811921, 608556, 480381, 300767, 782692, 1032353, 959911]	0	[995495, 98665, 1102447, 462786, 373102]
1316895	[812531, 1032353, 601021, 512686, 812528, 584241, 13313, 932584, 282316, 811915]	2	[30502, 516498, 272504, 879702, 825066]
631222	[300581, 1059767, 1076994, 812123, 220785, 600616, 1103605, 820229, 635, 844547]	2	[313999, 932584, 300628, 598924, 277804]
647056	[331259, 331296, 27726, 529397, 31496, 611816, 331253, 26815, 681360, 510968]	2	[763060, 811927, 31455, 919389, 961987]
325908	[807810, 464292, 1103912, 878452, 1053373, 1062109, 1060513, 210814, 173049, 286408]	2	[553327, 961987, 12537, 862393, 654217]
1030016	[653716, 2529, 190167, 1100942, 709977, 967584, 1015485, 664803, 176353, 779211]	3	[442077, 300445, 15, 165972, 37237]
681987	[780646, 812550, 490211, 812542, 1053285, 212129, 241896, 644852, 1001363, 1053282]	0	[582230, 1098488, 153853, 512322, 173049]
1310207	[445212, 212233, 265667, 616560, 516960, 846883, 269560, 248664, 516885, 1064708]	1	[510968, 771783, 455368, 253916, 639273]
1318762	[490181, 211775, 1102992, 775048, 741492, 75639, 61815, 375863, 638922, 899195]	3	[217760, 649876, 1098216, 818999, 634991]
483753	[580874, 626718, 331453, 1062287, 446185, 516251, 626380, 1070792, 331435, 863441]	1	[210438, 1056584, 900463, 405662, 579377]
514403	[216262, 812559, 748673, 614234, 364925, 758085, 212155, 212168, 900631, 92297]	1	[431421, 1105947, 354231, 138900, 331296]
186496	[584241, 1032353, 979379, 255602, 496169, 919389, 512686, 300767, 272504, 314425]	1	[258192, 601021, 220735, 245535, 615832]
897066	[627008, 281442, 509713, 11817, 29784, 615224, 627227, 243160, 307780, 187552]	1	[39053, 788036, 583917, 600548, 456506]
1386098	[846955, 600616, 1059767, 900421, 600604, 911880, 900432, 388754, 635, 820229]	3	[386184, 922397, 636190, 581974, 959911]
1321591	[1107344, 758012, 216242, 456464, 176737, 710877, 195657, 214934, 263082, 246794]	3	[2327, 811977, 327992, 699316, 282031]
460651	[212415, 300745, 920025, 683926, 212089, 811915, 782692, 282316, 396326, 812530]	2	[338846, 372464, 932584, 512686, 636233]
1094966	[444284, 863666, 649877, 851436, 639736, 1098943, 639756, 251002, 511957, 850337]	3	[381975, 456347, 868389, 461895, 95393]
269354	[8307, 375589, 651189, 628493, 30641, 880749, 790368, 709999, 308539, 663174]	1	[1057696, 11870, 466156, 452749, 1101366]
1227207	[900432, 591, 600653, 165147, 564, 300581, 39092, 600616, 1059767, 1102432]	0	[388754, 28050, 772185, 299713, 264263]
861451	[887337, 881665, 1062685, 193031, 887338, 657326, 151832, 1078745, 980367, 465067]	0	[633627, 1075531, 75639, 628469, 1001363]
893207	[699316, 1078126, 246794, 876748, 758012, 755177, 456464, 492214, 263082, 214934]	0	[1107344, 1102814, 683926, 180741, 900787]
682410	[23518, 441773, 1103355, 516125, 490430, 39053, 519706, 176411, 811381, 752580]	2	[906232, 13869, 663642, 512684, 430390]
393669	[198558, 902041, 1061156, 62246, 264263, 881717, 1030168, 775298, 95122, 34975]	4	[554639, 642706, 1050685, 265336, 502743]
514371	[760154, 195570, 272504, 233756, 683926, 512686, 615639, 812531, 255602, 601021]	4	[884053, 584169, 622964, 811381, 889499]
451888	[807, 597821, 300809, 578049, 503608, 608464, 235019, 639227, 448641, 458146]	4	[357602, 250099, 760154, 580874, 338846]
1020346	[799769, 277804, 1098338, 346759, 452663, 627306, 2637, 1056762, 816453, 753631]	2	[14030, 864721, 1065581, 952876, 963480]
1463428	[900302, 764118, 768139, 884686, 286504, 1055835, 354225, 596804, 905761, 354224]	2	[300895, 65413, 666835, 209212, 1098488]
863777	[218915, 225489, 506200, 979062, 182108, 482488, 790726, 602032, 190124, 452458]	4	[464287, 837762, 296225, 264068, 242605]
986911	[584171, 13452, 816257, 111696, 849875, 141, 330553, 587274, 818946, 686228]	0	[335327, 246487, 339725, 595627, 815394]
502782	[825066, 328143, 883290, 1030429, 1042802, 861424, 809747, 168302, 29704, 314069]	0	[748136, 516357, 625232, 1060745, 177077]
1344331	[812431, 600452, 26623, 939582, 516581, 130816, 300441, 822171, 106338, 876735]	3	[403884, 198720, 1101305, 478333, 433880]
1034833	[816295, 33047, 148906, 780646, 928071, 300850, 512322, 241896, 811972, 849603]	0	[327307, 274023, 638641, 331037, 1105947]
22358	[1061156, 506865, 1061158, 881717, 81144, 7187, 775298, 95122, 198558, 189599]	2	[516893, 1097298, 502743, 300441, 1055351]
561781	[336125, 24666, 582682, 151828, 520559, 83830, 81148, 909982, 243608, 381453]	2	[373154, 283111, 815290, 917956, 30921]
380199	[1093605, 28452, 1011077, 148525, 812559, 874549, 878177, 600911, 734801, 300882]	2	[215189, 150140, 212538, 547360, 16228]
937069	[844547, 1059767, 300581, 600653, 165147, 300628, 900452, 1076994, 564, 820229]	0	[635, 900496, 1026004, 468840, 217628]
776282	[887338, 887337, 300614, 1106523, 881665, 657326, 64014, 622946, 151832, 1078745]	2	[94249, 898322, 584459, 1047069, 900453]
712532	[579377, 381453, 151828, 287179, 815290, 479978, 1066648, 887336, 24666, 83830]	2	[338512, 212244, 336125, 482488, 745003]
449803	[498800, 138900, 775298, 886133, 881717, 81144, 95122, 1030168, 317343, 547357]	3	[211775, 638641, 512261, 642706, 250919]
1341734	[224729, 1061262, 661314, 900797, 252853, 541652, 441774, 455336, 819540, 410253]	3	[850289, 881665, 282204, 1115793, 1075646]
314375	[600911, 878177, 261441, 148525, 300882, 212155, 216262, 1093605, 874549, 312176]	0	[758085, 323567, 378669, 753248, 753248]
1374080	[300628, 900421, 600653, 220785, 900432, 1104502, 300581, 1076994, 1059767, 388754]	1	[491903, 820229, 910917, 1053892, 11870]
894322	[649876, 460224, 98665, 234872, 11623, 196188, 1090965, 468908, 1088803, 246487]	3	[919522, 881665, 520678, 180401, 802921]
1312055	[784863, 1060513, 177077, 1053373, 1103912, 210814, 218261, 12537, 286408, 173049]	0	[1062109, 1059412, 299060, 300809, 346759]
1362667	[15522, 771770, 546398, 846116, 846109, 246487, 246597, 246499, 246599, 149195]	4	[630993, 282716, 630261, 744864, 246498]
1376067	[812528, 282316, 1061408, 1053248, 512684, 919389, 396326, 811914, 812531, 811915]	2	[461834, 148257, 811921, 1062546, 205101]
644761	[519706, 490430, 509492, 176411, 39053, 600649, 516125, 601850, 864035, 349882]	4	[849875, 180401, 14693, 194899, 222798]
827837	[268116, 568048, 959833, 1044834, 819708, 802060, 834072, 1093367, 342752, 808643]	0	[192686, 1053248, 1107395, 343355, 696406]
866002	[34975, 1077937, 254825, 284510, 775298, 62246, 498800, 189599, 506865, 451377]	0	[342941, 470040, 864347, 809746, 709999]
426713	[410253, 900797, 819544, 134765, 284579, 441774, 91846, 252853, 249544, 1041394]	4	[164753, 628493, 636190, 64620, 741493]
907948	[253214, 615224, 1051951, 29784, 243160, 146265, 1051175, 253486, 545600, 307780]	1	[640492, 33776, 778356, 37237, 1009930]
1292642	[600528, 560486, 900355, 158430, 820396, 900349, 947677, 550, 1004194, 900394]	2	[1059851, 250099, 975380, 863547, 11817]
739730	[212131, 315191, 515310, 503608, 212107, 864146, 802, 212105, 597821, 44853]	3	[1061262, 342752, 26102, 300809, 686210]
20275	[768684, 468937, 867660, 845735, 586989, 269599, 400538, 655197, 862296, 980804]	0	[512530, 515420, 263668, 587, 568234]
24212	[1055835, 905761, 764118, 884686, 354224, 313525, 596804, 1055901, 1012931, 666835]	4	[108205, 26623, 520850, 151457, 900302]
1336906	[1034067, 195570, 314425, 710187, 811921, 608556, 214948, 512686, 959911, 919389]	4	[807810, 864520, 516555, 225489, 979379]
72435	[251966, 300018, 491965, 640492, 862101, 283948, 812338, 957, 196603, 627377]	2	[322962, 317653, 998017, 812708, 322962]
1041360	[195570, 512684, 812528, 212093, 13313, 601021, 1054653, 1061408, 282316, 175442]	4	[1078191, 81013, 849603, 1056762, 551465]
492924	[512682, 811921, 282316, 214948, 889499, 362522, 272504, 601021, 979379, 300767]	2	[901401, 562733, 782692, 218261, 850288]
787202	[148525, 212538, 758085, 216262, 261441, 622964, 878177, 364925, 600911, 28452]	4	[450, 106338, 171400, 885622, 614234]
102649	[1059686, 520659, 263668, 220675, 949959, 456571, 300527, 158430, 975380, 550]	2	[561710, 220302, 220735, 221093, 603442]
101574	[516885, 212233, 796478, 846883, 644193, 445212, 1092029, 792654, 458151, 262187]	0	[616560, 446185, 391770, 439847, 521340]
981148	[158317, 686804, 1100153, 277724, 1107293, 686208, 1069130, 466156, 110944, 188681]	0	[459812, 1047209, 173049, 901745, 600366]
742930	[182108, 23028, 190124, 1062817, 469814, 482486, 33004, 242605, 218915, 372464]	1	[900397, 327992, 75639, 516125, 951925]
1269240	[169, 282616, 584171, 587274, 111696, 1102097, 900089, 15355, 13452, 330553]	1	[328408, 849875, 144635, 747148, 519229]
485133	[1016093, 317428, 458151, 445212, 516960, 262187, 180918, 269560, 796478, 564162]	2	[884053, 248109, 792654, 1056999, 709999]
608140	[479140, 267978, 300895, 1008634, 859712, 614026, 34984, 964825, 1075907, 1069131]	0	[307568, 338167, 597114, 228322, 28050]
961653	[878435, 809208, 708802, 524496, 740113, 269683, 516581, 106338, 407, 130816]	1	[611960, 26623, 54180, 1044731, 567542]
977915	[246599, 741664, 209532, 1043894, 187358, 246597, 846116, 15520, 149195, 246498]	3	[299713, 520081, 874933, 451071, 1078749]
1321948	[816814, 846411, 547190, 1064708, 262187, 445212, 644193, 616560, 792654, 248664]	0	[212233, 818946, 86252, 83830, 640492]
284157	[741469, 1038468, 809501, 27726, 681368, 565982, 142784, 611816, 283111, 739798]	0	[510968, 626718, 487957, 562150, 263340]
735682	[1041406, 842288, 622827, 519225, 302652, 520081, 470040, 639120, 434528, 368723]	2	[1032353, 456348, 1058326, 1105835, 85291]
762971	[338502, 49949, 176737, 195657, 456464, 1078126, 220029, 699316, 1056696, 282204]	2	[1107293, 252853, 263082, 274846, 2516]
780323	[520659, 947677, 228546, 90127, 456571, 300527, 900355, 1059686, 820409, 1100319]	4	[564858, 102687, 775298, 546718, 282716]
1243830	[900432, 911880, 1076994, 300628, 812123, 1102432, 820229, 844547, 212191, 635]	1	[600566, 900452, 817727, 789311, 449821]
1414990	[491911, 1039262, 625180, 959551, 265336, 582076, 563185, 774648, 175818, 492316]	1	[212181, 476023, 1010894, 803154, 1036032]
121452	[812338, 802921, 254825, 154401, 502743, 463233, 138900, 189599, 284510, 451377]	3	[216570, 567966, 690312, 949959, 607662]
1399149	[794280, 220789, 600625, 789311, 900463, 900470, 67604, 505111, 757475, 1051714]	2	[110944, 844543, 820898, 812001, 491911]
1361037	[130364, 317490, 576761, 234872, 15520, 17474, 810885, 731241, 246498, 246599]	4	[381854, 639120, 511957, 1059686, 846247]
1279284	[696406, 741664, 130364, 246599, 1090965, 98665, 1074108, 843429, 234872, 919384]	1	[591, 65413, 898322, 207566, 587274]
343105	[200635, 1100153, 778364, 900786, 1107293, 110944, 920065, 1043466, 511157, 339702]	3	[1056620, 851237, 846247, 188681, 185113]
1078687	[627760, 1103350, 616139, 458693, 625232, 481205, 11892, 553779, 375790, 314248]	1	[11230, 228322, 820903, 62246, 816483]
709015	[247070, 758012, 1010894, 282204, 246794, 1031994, 710877, 1078126, 176737, 492214]	2	[212592, 17474, 546718, 600625, 95591]
631743	[900355, 1059686, 481, 863657, 300527, 520623, 600548, 221989, 158430, 949959]	0	[327246, 961987, 686228, 468908, 1075646]
1105960	[248664, 458151, 910917, 547190, 516885, 846882, 212233, 265667, 771783, 541829]	2	[411090, 565982, 846411, 846187, 869398]
783646	[1103605, 220743, 1102432, 300581, 560379, 1059767, 900432, 812123, 388754, 900409]	2	[301010, 809501, 342630, 225489, 324232]
960803	[630239, 608436, 906225, 1114590, 630252, 1086009, 630261, 906232, 277001, 906229]	3	[300590, 811914, 343355, 11230, 568234]
737232	[578862, 456571, 228546, 947677, 520678, 510, 844543, 820396, 300551, 220302]	2	[34806, 246599, 388753, 284405, 162603]
658983	[765094, 842306, 901786, 503760, 300901, 919412, 149294, 865587, 628113, 583917]	0	[808828, 30641, 491886, 552524, 473786]
13430	[900787, 212538, 878177, 312176, 734801, 364925, 28452, 812559, 874549, 216262]	2	[757463, 879350, 300882, 919900, 34806]
680651	[802901, 1103912, 218261, 900299, 652233, 177077, 511687, 173049, 1062109, 1053373]	2	[451377, 348009, 286408, 1115606, 822171]
738593	[794954, 410254, 661314, 393245, 91846, 1041394, 519694, 455336, 410253, 495160]	2	[874933, 513529, 614010, 151514, 323567]
1456042	[386410, 905629, 11623, 522256, 741664, 771770, 814750, 234872, 196188, 563184]	2	[49949, 900496, 197452, 512709, 461834]
758752	[1100319, 456571, 512304, 239630, 520678, 220675, 1004194, 520659, 844543, 473680]	1	[564150, 925494, 300581, 1089872, 164165]
30738	[30641, 11870, 880749, 700868, 8307, 308539, 651189, 709999, 375589, 663174]	0	[790368, 1011066, 852938, 878177, 732927]
790152	[254825, 864089, 775298, 198558, 317343, 1061158, 138900, 498800, 1077937, 203472]	3	[762663, 975743, 561710, 439847, 342752]
492935	[519708, 520081, 1101709, 408615, 519225, 779745, 1041406, 1058326, 434528, 639120]	2	[780209, 13452, 770181, 67992, 1059686]
440170	[1064822, 905761, 815806, 1055901, 313525, 1012934, 900302, 596804, 1055835, 764118]	3	[802921, 979478, 666835, 768139, 314069]
1122043	[627760, 872587, 582110, 481205, 458693, 616139, 11892, 375790, 487957, 553779]	3	[220029, 1058329, 1052635, 228322, 214934]
429935	[1046853, 644852, 634722, 1001363, 212129, 811956, 490211, 300850, 812542, 1053285]	2	[511157, 1037622, 780646, 376678, 600746]
493378	[880231, 755151, 212093, 900545, 362522, 584241, 272504, 760154, 959911, 496169]	0	[547245, 17547, 607662, 1101572, 26815]
289303	[808828, 765094, 775567, 919412, 901786, 583917, 267978, 542850, 34984, 701195]	1	[482486, 558450, 1047069, 272965, 577644]
1197697	[1057545, 496109, 1037692, 217597, 376678, 817354, 801571, 217628, 780209, 217553]	4	[300590, 868389, 354225, 239630, 919522]
1353693	[874549, 812559, 811977, 312176, 1053292, 1093605, 300882, 439411, 28452, 670320]	2	[560486, 1056489, 212168, 564559, 863367]
1136871	[441773, 39053, 601850, 882072, 222798, 516125, 490430, 176411, 349882, 600649]	0	[663642, 34984, 103198, 1101572, 917956]
703272	[922894, 547886, 1070792, 331435, 922943, 626380, 144635, 631466, 446185, 626718]	3	[864447, 300427, 564150, 625636, 1059767]
902298	[909982, 83830, 522072, 639172, 582682, 345660, 381453, 254426, 479978, 867631]	1	[812858, 287179, 16225, 617119, 300640]
562095	[15520, 246235, 547649, 15522, 159979, 771770, 246597, 246487, 98665, 919384]	0	[10312, 792654, 1031994, 157903, 600726]
1375579	[473786, 246235, 196188, 65413, 696406, 187358, 522256, 234872, 547649, 741664]	1	[486876, 1090965, 1044731, 862244, 910303]
893906	[345660, 1066648, 867631, 815290, 215280, 909982, 254426, 287179, 515255, 479978]	4	[583185, 510968, 277940, 410254, 582682]
1217962	[146265, 788037, 11817, 627008, 29784, 615224, 281442, 788036, 307780, 1051951]	3	[282616, 862244, 198970, 315152, 616523]
754862	[456571, 158430, 300527, 600548, 228546, 863657, 506217, 900355, 198972, 481]	1	[563582, 220315, 808354, 456347, 900341]
770653	[1093367, 179009, 576005, 1044834, 819708, 192686, 802060, 342752, 808643, 959833]	0	[834072, 661007, 709999, 300527, 1009930]
685432	[31496, 331296, 741469, 605575, 681368, 611816, 510968, 26815, 1038468, 180046]	0	[67992, 952876, 450, 614541, 1103605]
1228676	[748136, 852938, 861424, 168302, 468405, 809747, 1042802, 1075646, 251060, 29704]	3	[902041, 407, 562794, 809502, 1034067]
613510	[512686, 782692, 264067, 13313, 812528, 308551, 932584, 338167, 920025, 255602]	3	[669178, 923378, 94249, 584241, 331259]
1002740	[573110, 639756, 639736, 486876, 809746, 212574, 863666, 1089868, 1078047, 151184]	3	[386410, 300081, 628469, 511957, 264227]
478252	[843429, 563184, 17474, 696406, 741664, 187358, 276033, 460224, 196188, 130364]	1	[900496, 864078, 37237, 649877, 277724]
1303642	[26102, 568000, 209212, 863547, 697788, 597857, 837446, 550180, 1050985, 95535]	2	[492214, 908618, 67025, 1044037, 1107293]
1036710	[512733, 877696, 812001, 439241, 212175, 99826, 276785, 577644, 997576, 910303]	2	[339702, 562915, 794690, 281442, 300767]
970975	[1081649, 554639, 1032351, 209212, 852994, 300778, 280705, 837446, 67025, 550180]	2	[601021, 220789, 23302, 900631, 550]
338503	[219291, 455336, 519229, 91846, 794954, 550065, 519694, 741493, 819540, 1041394]	2	[741492, 479140, 249544, 237778, 921557]
884697	[1107344, 876953, 220029, 876748, 758012, 49949, 456464, 263082, 699316, 214934]	4	[212233, 131559, 237890, 811956, 755177]
598563	[1014661, 300667, 681, 715, 250099, 820983, 103198, 497021, 1059851, 821010]	1	[396326, 178350, 600616, 277001, 1056618]
792626	[580942, 1053292, 37237, 212155, 622964, 24457, 614234, 998098, 886822, 811977]	2	[808354, 130263, 28452, 815292, 1050985]
835310	[864078, 696406, 17474, 187358, 1043894, 65413, 196188, 843429, 276033, 563184]	1	[452458, 522256, 948929, 547190, 901276]
1289661	[811923, 13313, 811927, 212089, 710187, 812528, 480381, 755151, 338167, 932584]	3	[368723, 300640, 458151, 900545, 775381]
1106338	[881717, 373102, 886133, 81144, 1061158, 775298, 138900, 463233, 189599, 1061156]	4	[393245, 1078047, 72156, 14693, 247250]
626499	[331101, 203040, 794153, 949252, 410253, 1041394, 252853, 441774, 661314, 91846]	3	[25827, 843815, 168247, 541652, 1060513]
971568	[1101692, 690312, 157903, 1059714, 281010, 220712, 449821, 820816, 443335, 803154]	0	[506, 574879, 817354, 583939, 339452]
541333	[625636, 331453, 854965, 1044028, 446185, 631466, 331435, 626718, 144635, 516251]	1	[634845, 922894, 519694, 511092, 850643]
93690	[843429, 15520, 864078, 919384, 1036760, 634845, 246613, 522256, 65413, 1074108]	0	[771770, 1031994, 1062464, 268116, 203472]
1022587	[68387, 741492, 775048, 79368, 819004, 75639, 886911, 899195, 490181, 582368]	1	[550467, 61815, 328408, 630261, 133432]
21819	[211775, 68387, 61815, 775048, 375863, 899195, 638922, 1022919, 297726, 1102992]	0	[741491, 600548, 921073, 1055776, 448577]
992513	[215515, 1055789, 711272, 584623, 515291, 277628, 334488, 565890, 815857, 349820]	1	[644852, 577113, 1106916, 44922, 481205]
1073329	[632017, 2224, 883415, 516119, 1055885, 172449, 797649, 403884, 94249, 1055351]	4	[699316, 458831, 846691, 862393, 215588]
133858	[850288, 864146, 448641, 300809, 811946, 515310, 315191, 578049, 44853, 512239]	1	[1055024, 338846, 459806, 824269, 1102432]
838783	[65413, 317490, 846109, 810885, 451071, 14864, 209532, 741664, 196188, 814750]	4	[922397, 521514, 81712, 351775, 522256]
860128	[148906, 644852, 1046853, 811958, 327307, 811972, 335414, 582230, 812542, 928071]	4	[819544, 180918, 525356, 998098, 849603]
112143	[864447, 1050985, 852994, 1032351, 568000, 837446, 788041, 26102, 8315, 209212]	4	[1074108, 639512, 300549, 391368, 1113991]
1313681	[741664, 843429, 565961, 811624, 563184, 522256, 98665, 460224, 246235, 187358]	4	[468840, 864447, 631293, 217709, 65413]
1424922	[851436, 863666, 251002, 486876, 846691, 265666, 1078047, 846227, 276137, 639736]	3	[1102447, 15129, 330553, 850337, 1043466]
894644	[1041394, 249544, 284579, 741493, 819540, 819544, 519694, 455336, 541652, 134765]	2	[1051175, 470040, 900797, 1004194, 923378]
1309792	[846116, 10312, 634845, 276033, 810885, 14863, 246235, 246613, 803853, 209532]	0	[246499, 710187, 629604, 1029591, 451658]
945178	[1054653, 512686, 272504, 760154, 616962, 362522, 175442, 782692, 979379, 932584]	2	[216529, 29784, 255602, 220712, 586513]
419082	[24666, 381453, 522072, 582682, 520559, 909982, 887336, 243608, 336125, 345660]	2	[300527, 515830, 579377, 1098943, 753248]
1143131	[253486, 627227, 281442, 1051175, 14693, 315152, 615224, 29784, 509713, 11817]	4	[910646, 180401, 135148, 61981, 146265]
386314	[1102097, 816257, 896151, 13452, 111696, 282616, 587274, 141, 584171, 335327]	3	[465067, 881717, 649876, 849875, 249544]
1411130	[815255, 869398, 217709, 961039, 515214, 215230, 561710, 215341, 337118, 750769]	0	[37338, 864721, 900397, 867261, 465212]
801094	[506200, 452458, 218915, 182108, 790726, 1115794, 225489, 342886, 281243, 602032]	3	[1100073, 1024513, 917956, 482486, 567542]
767512	[600651, 261441, 212538, 148525, 216262, 601126, 364925, 24457, 748673, 439411]	2	[175442, 1075469, 812559, 67649, 254939]
1208945	[331296, 529397, 27726, 283111, 31496, 809501, 681368, 331259, 180046, 1038468]	1	[100839, 331253, 978961, 1101692, 448577]
928624	[410253, 1041394, 284579, 819544, 249544, 219291, 550065, 900797, 541652, 519229]	3	[169, 342886, 820898, 741493, 323567]
979521	[576761, 246487, 459806, 846109, 246498, 246235, 634845, 65413, 246597, 187358]	0	[246555, 1106916, 1059360, 506, 638641]
1283456	[1088282, 578465, 191591, 562794, 611312, 595627, 515420, 15, 214609, 462473]	1	[1008012, 788488, 919412, 998017, 330378]
1310795	[788041, 1032351, 864447, 1050685, 67025, 568000, 550180, 1081649, 95535, 805616]	4	[876953, 524620, 14693, 296336, 615722]
710414	[922894, 626718, 625636, 863441, 854965, 144635, 446185, 922943, 331435, 516251]	4	[577113, 1090965, 864447, 543622, 331453]
84552	[195657, 546718, 710877, 246794, 1078126, 338502, 216242, 176737, 1031994, 492214]	1	[451377, 456464, 819544, 269929, 819004]
416078	[175442, 300767, 584241, 411090, 615639, 811921, 811923, 149330, 755151, 212089]	0	[272504, 949252, 521340, 246498, 900394]
333102	[812542, 811969, 212129, 490211, 812550, 780646, 1046853, 33047, 15592, 634722]	4	[64647, 746936, 16225, 311565, 1053285]
92548	[812531, 919389, 13313, 811921, 584241, 282316, 608556, 979379, 959911, 1054653]	0	[272504, 17474, 820898, 274023, 163289]
1202554	[349820, 277628, 188362, 815857, 957464, 273258, 515235, 455348, 1055927, 215515]	2	[25827, 439241, 565890, 813176, 169962]
88247	[260151, 884053, 300667, 489490, 821010, 521340, 178350, 103198, 497021, 520850]	1	[601126, 681, 1032353, 699317, 820229]
917078	[1016093, 262187, 180918, 248664, 846871, 212233, 846883, 792654, 564162, 269560]	3	[314069, 375589, 336125, 265667, 552524]
714214	[246235, 451071, 1078026, 576761, 803853, 675598, 810885, 246597, 616523, 10312]	2	[622827, 348009, 246498, 1037017, 331253]
970070	[468908, 846247, 317490, 459806, 15520, 565961, 212938, 546398, 547649, 514116]	2	[916896, 262740, 460224, 577113, 224328]
172203	[600548, 282716, 300549, 900355, 300527, 506217, 458831, 228546, 817727, 239630]	3	[214583, 905672, 220815, 460, 15520]
1219414	[900299, 177077, 878452, 784863, 654217, 652233, 228638, 677285, 565974, 218261]	2	[811956, 820816, 16225, 603442, 627654]
723867	[1036760, 246599, 843429, 522256, 149195, 563184, 811624, 187358, 468908, 1088803]	2	[560486, 945809, 864078, 326571, 563185]
481672	[242605, 979062, 452458, 342886, 234841, 372464, 182108, 506200, 484445, 482488]	1	[297546, 469814, 1104502, 459551, 279574]
519642	[14863, 1088803, 246613, 246235, 98665, 130364, 15522, 187358, 905629, 547649]	4	[565890, 339702, 808354, 459806, 180401]
1354468	[172449, 2224, 516119, 1055885, 797649, 515732, 632017, 860496, 1055350, 1055351]	4	[975743, 997576, 195657, 534768, 883415]
622957	[214329, 300427, 1052635, 490412, 455850, 1020394, 600461, 466280, 684720, 901871]	2	[524496, 812530, 300445, 1045659, 747486]
1330688	[890874, 163289, 338512, 926388, 919538, 215046, 1105710, 763060, 166121, 468322]	1	[900449, 391368, 1077937, 338167, 850289]
1326680	[550465, 809666, 328496, 176353, 810170, 2529, 653716, 1100942, 779211, 258191]	2	[1101692, 794833, 709977, 479978, 554639]
534105	[816257, 900089, 330553, 1102097, 587274, 141, 849875, 584171, 282616, 169]	3	[516883, 218915, 200050, 746535, 1055351]
649948	[812531, 959911, 1053255, 1061408, 195570, 512684, 175442, 812529, 616962, 480381]	2	[960293, 373102, 811927, 472197, 68387]
1398838	[512686, 1032353, 1034067, 627654, 919389, 755151, 889499, 1053255, 995495, 338167]	4	[315352, 81159, 244976, 331176, 584241]
253724	[300745, 811915, 308551, 396326, 812531, 812528, 212415, 889499, 282316, 13313]	2	[496169, 460789, 314425, 465212, 246872]
172425	[165972, 734043, 779211, 324577, 653716, 328496, 2529, 1015485, 810170, 190167]	4	[219923, 563867, 547357, 13927, 258191]
554	[957, 802921, 855139, 600058, 627377, 491965, 251966, 25820, 283948, 196603]	2	[185112, 300809, 640492, 375790, 563095]
1243561	[815857, 1055789, 868389, 430390, 957464, 515291, 1106755, 188362, 626709, 74235]	0	[349820, 1008012, 215245, 407928, 521340]
1003896	[584169, 515830, 919090, 635382, 515212, 543715, 584165, 751656, 775381, 1106440]	3	[513113, 222798, 874933, 212191, 300901]
187573	[255602, 272504, 396326, 959911, 512686, 880231, 1054653, 683926, 601021, 812531]	0	[512684, 221738, 812001, 553779, 562451]
953321	[286504, 900302, 354224, 596804, 764118, 905761, 313525, 1064822, 1012931, 768139]	0	[884686, 261441, 807, 837762, 980804]
504415	[957464, 74235, 349820, 815857, 1078749, 515291, 1106755, 565890, 430390, 334488]	4	[386206, 498800, 464274, 1100073, 411290]
1117740	[30448, 630252, 906232, 223992, 630261, 906225, 630239, 608436, 11230, 1114590]	0	[650083, 900355, 37237, 562733, 1009302]
1267201	[327246, 506217, 560486, 1075531, 900355, 820396, 534768, 1059686, 460, 550]	2	[813782, 613, 510, 645929, 191351]
183303	[106553, 1091035, 574973, 543622, 365727, 614541, 920093, 543658, 843123, 372747]	2	[164753, 313525, 460789, 459806, 631881]
1325854	[751657, 547360, 254939, 458710, 267978, 300895, 279574, 479140, 558450, 34984]	2	[779213, 1059851, 1075907, 796478, 694667]
345364	[535633, 519223, 509970, 597749, 1058329, 185107, 456347, 1062822, 210438, 266780]	0	[164754, 774648, 876953, 331179, 529922]
1471624	[949959, 282716, 158430, 900355, 900341, 239630, 863657, 450, 481, 460]	4	[811624, 820898, 583939, 639120, 600548]
574971	[877885, 622964, 1105947, 512261, 900631, 439411, 92297, 300882, 37237, 212168]	0	[578527, 520559, 864146, 630311, 634845]
802446	[198970, 900349, 339688, 600525, 900355, 520623, 1105151, 158430, 506217, 900394]	0	[534768, 808358, 524620, 498751, 910917]
940013	[473786, 246613, 811624, 1078053, 547649, 10312, 546398, 451071, 246235, 130364]	2	[190678, 258191, 246498, 459806, 212938]
294961	[578049, 850288, 212107, 918899, 807, 44853, 237549, 300809, 802, 811946]	1	[1059714, 515310, 180947, 553777, 187358]
1205501	[11892, 375790, 625232, 1115606, 872587, 1103350, 582110, 458693, 616139, 481205]	1	[27726, 314248, 1051924, 447269, 1115793]
996471	[1051174, 616263, 1038512, 868946, 558318, 746936, 776438, 317573, 251060, 564099]	3	[578049, 13893, 757463, 1042802, 600528]
612607	[812123, 900421, 1103605, 300581, 1076994, 1102432, 591, 900409, 867261, 587]	2	[529923, 180918, 900452, 278641, 474324]
39567	[975389, 561355, 529923, 668049, 343355, 778364, 433880, 1101366, 400532, 513113]	2	[578721, 553777, 790368, 274023, 780304]
1360841	[1078026, 246597, 576761, 634845, 11623, 846109, 803853, 246487, 246613, 810885]	0	[451071, 942480, 277204, 860496, 515214]
993862	[254426, 243608, 215280, 345660, 582682, 909982, 24666, 81148, 901276, 381453]	2	[1051950, 686210, 867631, 1038512, 627760]
