userid	history_list	pos_target	full_candidate
985229	[480381, 300767, 782692, 1032353, 959911]	1	[1102447, 995495, 578527, 1102427, 462786, 562451, 373102, 214583, 98665, 455368]
1316895	[584241, 13313, 932584, 282316, 811915]	9	[879702, 1101307, 264344, 516498, 1078745, 825066, 30502, 449821, 614280, 272504]
631222	[600616, 1103605, 820229, 635, 844547]	2	[932584, 277804, 300628, 598924, 625232, 313999, 700867, 300445, 465212, 29711]
647056	[611816, 331253, 26815, 681360, 510968]	6	[498751, 191351, 919389, 859845, 158317, 763060, 31455, 455336, 961987, 811927]
325908	[1062109, 1060513, 210814, 173049, 286408]	8	[862393, 215280, 654217, 148906, 852703, 961987, 675598, 553327, 12537, 339725]
1030016	[967584, 1015485, 664803, 176353, 779211]	1	[300445, 165972, 243608, 863666, 577113, 442077, 15, 37237, 812531, 558322]
681987	[212129, 241896, 644852, 1001363, 1053282]	4	[173049, 562733, 741780, 153853, 582230, 512322, 815857, 543715, 1037622, 1098488]
1310207	[846883, 269560, 248664, 516885, 1064708]	0	[771783, 639273, 510968, 770181, 455368, 212574, 680865, 300581, 253916, 1056620]
1318762	[75639, 61815, 375863, 638922, 899195]	0	[818999, 863547, 634991, 217760, 805616, 1064708, 10312, 1098216, 649876, 190458]
483753	[516251, 626380, 1070792, 331435, 863441]	9	[331504, 900463, 843815, 217709, 546398, 405662, 561355, 579377, 210438, 1056584]
514403	[758085, 212155, 212168, 900631, 92297]	2	[1051174, 354231, 1105947, 138900, 409945, 431421, 331296, 1090295, 468937, 516555]
186496	[919389, 512686, 300767, 272504, 314425]	7	[220735, 615832, 627654, 245535, 626709, 1059686, 441811, 601021, 258192, 575595]
897066	[615224, 627227, 243160, 307780, 187552]	3	[583917, 1046618, 600548, 788036, 456506, 817985, 1101305, 673636, 284510, 39053]
1386098	[911880, 900432, 388754, 635, 820229]	7	[106553, 386184, 1094442, 699314, 636190, 922397, 959911, 581974, 1016093, 862189]
1321591	[710877, 195657, 214934, 263082, 246794]	6	[859845, 327992, 614234, 614280, 282031, 811977, 699316, 12561, 2327, 862393]
460651	[811915, 782692, 282316, 396326, 812530]	2	[189599, 873034, 932584, 338846, 600442, 372464, 636233, 28452, 512686, 924635]
1094966	[1098943, 639756, 251002, 511957, 850337]	0	[461895, 868389, 149294, 381975, 220712, 328068, 456347, 867261, 863946, 95393]
269354	[880749, 790368, 709999, 308539, 663174]	6	[1101366, 1057696, 615639, 1051169, 567530, 452749, 11870, 133857, 466156, 17474]
1227207	[300581, 39092, 600616, 1059767, 1102432]	3	[264263, 316433, 299713, 388754, 28050, 772185, 922943, 1059424, 468433, 308531]
861451	[657326, 151832, 1078745, 980367, 465067]	5	[1039978, 681360, 628469, 75639, 515235, 633627, 611816, 1001363, 515936, 1075531]
893207	[755177, 456464, 492214, 263082, 214934]	5	[520735, 1102814, 900787, 811946, 180741, 1107344, 300712, 1053285, 683926, 296225]
682410	[39053, 519706, 176411, 811381, 752580]	7	[13869, 906232, 1062546, 952052, 521340, 511437, 430390, 663642, 512684, 317343]
393669	[881717, 1030168, 775298, 95122, 34975]	4	[216, 1050685, 458831, 554639, 502743, 563045, 553777, 265336, 642706, 332623]
514371	[512686, 615639, 812531, 255602, 601021]	1	[584169, 889499, 1059686, 811381, 460224, 490211, 520081, 464292, 622964, 884053]
451888	[608464, 235019, 639227, 448641, 458146]	7	[351775, 515732, 486876, 185113, 760154, 580874, 250099, 338846, 357602, 338206]
1020346	[627306, 2637, 1056762, 816453, 753631]	3	[220712, 14030, 963480, 1065581, 14030, 864721, 1007570, 286504, 952876, 375863]
1463428	[1055835, 354225, 596804, 905761, 354224]	9	[900453, 265336, 209212, 133432, 1076104, 1098488, 65413, 792676, 300895, 666835]
863777	[482488, 790726, 602032, 190124, 452458]	5	[333874, 837762, 561710, 1739, 876953, 242605, 264068, 224597, 296225, 464287]
986911	[141, 330553, 587274, 818946, 686228]	0	[335327, 595627, 601049, 815394, 339725, 246487, 190167, 747486, 1064708, 411290]
502782	[861424, 809747, 168302, 29704, 314069]	4	[459812, 614026, 1060745, 625232, 748136, 171400, 516357, 1090295, 628469, 177077]
1344331	[130816, 300441, 822171, 106338, 876735]	2	[198720, 968924, 478333, 1059851, 1101305, 433880, 362522, 403884, 172449, 317490]
1034833	[300850, 512322, 241896, 811972, 849603]	6	[331037, 638641, 16227, 1058329, 1036615, 1105947, 327307, 489490, 274023, 258192]
22358	[7187, 775298, 95122, 198558, 189599]	3	[516893, 333874, 300441, 502743, 1097298, 859712, 1055351, 448577, 300892, 601021]
561781	[83830, 81148, 909982, 243608, 381453]	4	[373154, 30921, 190458, 789311, 815290, 283111, 349882, 567530, 146944, 917956]
380199	[874549, 878177, 600911, 734801, 300882]	8	[558322, 150140, 296336, 819585, 215189, 312788, 547360, 16228, 212538, 106553]
937069	[300628, 900452, 1076994, 564, 820229]	2	[246794, 217628, 635, 1026004, 908618, 900496, 1086922, 296225, 631467, 468840]
776282	[657326, 64014, 622946, 151832, 1078745]	8	[490211, 755177, 246498, 900453, 94249, 1103262, 83830, 1047069, 584459, 898322]
712532	[479978, 1066648, 887336, 24666, 83830]	3	[799051, 564154, 299060, 336125, 482488, 212244, 745003, 524496, 338512, 24960]
449803	[81144, 95122, 1030168, 317343, 547357]	9	[817354, 512261, 338846, 703625, 1074108, 250919, 216215, 638641, 211775, 642706]
1341734	[541652, 441774, 455336, 819540, 410253]	3	[1075646, 850289, 1105710, 1115793, 959551, 282204, 881665, 519704, 308531, 241896]
314375	[212155, 216262, 1093605, 874549, 312176]	2	[378669, 753248, 758085, 323567, 491881, 13473, 753248, 473786, 600094, 472197]
1374080	[1104502, 300581, 1076994, 1059767, 388754]	4	[1056762, 519706, 491903, 277724, 820229, 11870, 263755, 779749, 910917, 1053892]
894322	[196188, 1090965, 468908, 1088803, 246487]	0	[180401, 520678, 391770, 1103605, 433524, 802921, 565974, 919522, 881665, 451377]
1312055	[210814, 218261, 12537, 286408, 173049]	5	[1059412, 29784, 882072, 300809, 764118, 1062109, 346759, 815290, 563582, 299060]
1362667	[246487, 246597, 246499, 246599, 149195]	9	[1015085, 947622, 630993, 317521, 564130, 264067, 282716, 630261, 744864, 246498]
1376067	[919389, 396326, 811914, 812531, 811915]	8	[461834, 878452, 813176, 1062546, 148257, 205101, 198970, 543715, 811921, 584459]
644761	[600649, 516125, 601850, 864035, 349882]	1	[14693, 222798, 180401, 194899, 252853, 849875, 639227, 520751, 335414, 851237]
827837	[802060, 834072, 1093367, 342752, 808643]	2	[220816, 1053248, 192686, 343355, 1107395, 253916, 547152, 696406, 193031, 908618]
866002	[62246, 498800, 189599, 506865, 451377]	7	[809746, 846247, 470040, 634556, 17547, 458693, 282204, 342941, 709999, 864347]
426713	[441774, 91846, 252853, 249544, 1041394]	4	[887338, 628493, 164753, 1101366, 741493, 553779, 41134, 215245, 636190, 64620]
907948	[146265, 1051175, 253486, 545600, 307780]	8	[640492, 752689, 206, 212667, 67025, 778356, 1009930, 37237, 33776, 469817]
1292642	[900349, 947677, 550, 1004194, 900394]	0	[975380, 900495, 1061262, 307034, 11817, 863547, 1032361, 250099, 709999, 1059851]
739730	[864146, 802, 212105, 597821, 44853]	8	[575876, 26102, 583185, 407928, 1061262, 928071, 686210, 342752, 300809, 94249]
20275	[269599, 400538, 655197, 862296, 980804]	0	[512530, 194579, 515420, 587, 928071, 492214, 263668, 568234, 492608, 900447]
24212	[313525, 596804, 1055901, 1012931, 666835]	0	[900302, 576950, 26623, 262080, 151457, 520850, 1080177, 108205, 214948, 225225]
1336906	[608556, 214948, 512686, 959911, 919389]	3	[1059412, 1078053, 919384, 979379, 516555, 225489, 169, 1030690, 807810, 864520]
72435	[283948, 812338, 957, 196603, 627377]	8	[491886, 322962, 490412, 190124, 812708, 1051680, 512914, 317653, 998017, 322962]
1041360	[601021, 1054653, 1061408, 282316, 175442]	1	[81013, 551465, 545073, 1056762, 1078191, 584165, 849603, 35391, 564, 28452]
492924	[362522, 272504, 601021, 979379, 300767]	3	[297726, 850288, 218261, 782692, 901401, 190167, 1061256, 307780, 562733, 86292]
787202	[622964, 878177, 364925, 600911, 28452]	8	[489745, 644852, 450, 885622, 106338, 1037598, 130364, 516498, 614234, 171400]
102649	[456571, 300527, 158430, 975380, 550]	2	[221093, 220302, 220735, 248109, 274846, 561710, 681926, 603442, 745003, 561710]
101574	[445212, 1092029, 792654, 458151, 262187]	7	[23028, 447269, 78613, 439847, 521340, 214934, 550180, 616560, 391770, 446185]
981148	[686208, 1069130, 466156, 110944, 188681]	2	[173049, 1023484, 459812, 600366, 296225, 1047209, 901745, 164754, 819545, 164754]
742930	[482486, 33004, 242605, 218915, 372464]	8	[215413, 900397, 276785, 516125, 496156, 846883, 75639, 708175, 327992, 951925]
1269240	[1102097, 900089, 15355, 13452, 330553]	0	[849875, 453107, 747148, 954509, 519229, 874933, 328408, 498751, 335325, 144635]
485133	[262187, 180918, 269560, 796478, 564162]	6	[730819, 709999, 600746, 1056999, 855139, 34577, 792654, 884053, 248109, 911880]
608140	[614026, 34984, 964825, 1075907, 1069131]	5	[970550, 228322, 597114, 611312, 338167, 307568, 394969, 10312, 28050, 215327]
961653	[269683, 516581, 106338, 407, 130816]	9	[550, 799036, 611960, 54180, 85291, 452749, 1044731, 751657, 567542, 26623]
977915	[246597, 846116, 15520, 149195, 246498]	9	[1078749, 217628, 299713, 874933, 297726, 862244, 520081, 248109, 681360, 451071]
1321948	[445212, 644193, 616560, 792654, 248664]	5	[818946, 846955, 64014, 640492, 653716, 212233, 83830, 86252, 850643, 216575]
284157	[565982, 142784, 611816, 283111, 739798]	3	[520623, 850643, 562150, 510968, 626718, 855139, 869398, 802, 487957, 263340]
735682	[520081, 470040, 639120, 434528, 368723]	8	[866769, 666835, 85291, 1032353, 1057545, 381426, 362522, 1105835, 1058326, 456348]
762971	[1078126, 220029, 699316, 1056696, 282204]	0	[263082, 815255, 2516, 1107293, 274846, 252853, 220743, 540385, 645929, 879949]
780323	[300527, 900355, 1059686, 820409, 1100319]	8	[102687, 775298, 491911, 1082586, 788041, 546718, 564858, 863367, 282716, 328408]
1243830	[1102432, 820229, 844547, 212191, 635]	3	[600566, 789311, 212938, 900452, 975743, 877885, 449821, 1053285, 817727, 975389]
1414990	[582076, 563185, 774648, 175818, 492316]	1	[563184, 476023, 803154, 799769, 212181, 1036032, 775298, 168302, 864347, 1010894]
121452	[463233, 138900, 189599, 284510, 451377]	4	[690312, 216570, 808354, 1088282, 949959, 732927, 300445, 567966, 1069131, 607662]
1399149	[900470, 67604, 505111, 757475, 1051714]	4	[600212, 491911, 91846, 513536, 820898, 1087879, 844543, 740113, 812001, 110944]
1361037	[17474, 810885, 731241, 246498, 246599]	3	[967584, 639120, 1059686, 846247, 251966, 381854, 511957, 168684, 335327, 919285]
1279284	[98665, 1074108, 843429, 234872, 919384]	1	[884995, 65413, 587274, 243160, 591, 207566, 1050985, 630311, 813782, 898322]
343105	[110944, 920065, 1043466, 511157, 339702]	2	[967616, 439241, 188681, 185113, 851237, 953844, 381975, 846247, 1056620, 220815]
1078687	[481205, 11892, 553779, 375790, 314248]	4	[11230, 805408, 816483, 228546, 228322, 62246, 820903, 908618, 11692, 214609]
709015	[1031994, 710877, 1078126, 176737, 492214]	4	[846743, 1022919, 512682, 17474, 546718, 95591, 600625, 465212, 212592, 809358]
631743	[520623, 600548, 221989, 158430, 949959]	6	[1087879, 468908, 492214, 1075646, 686228, 26102, 327246, 961987, 709999, 601021]
1105960	[846882, 212233, 265667, 771783, 541829]	8	[843964, 846187, 869398, 411090, 565982, 631466, 215982, 263082, 846411, 171400]
783646	[1059767, 900432, 812123, 388754, 900409]	2	[225489, 578465, 342630, 789311, 324232, 1053248, 809501, 400532, 394727, 301010]
960803	[1086009, 630261, 906232, 277001, 906229]	2	[1064822, 811914, 11230, 741491, 300590, 343355, 491903, 62246, 568234, 1100153]
737232	[510, 844543, 820396, 300551, 220302]	9	[771770, 162603, 284405, 34806, 212667, 287179, 246599, 808358, 563095, 388753]
658983	[919412, 149294, 865587, 628113, 583917]	4	[11892, 977701, 752580, 473786, 808828, 30641, 491886, 182108, 552524, 1004194]
13430	[364925, 28452, 812559, 874549, 216262]	7	[900631, 34806, 296225, 1088282, 883290, 919900, 655197, 300882, 879350, 757463]
680651	[177077, 511687, 173049, 1062109, 1053373]	6	[217597, 822171, 348009, 451377, 81133, 595627, 286408, 1030690, 867631, 1115606]
738593	[1041394, 519694, 455336, 410253, 495160]	4	[175818, 217709, 874933, 281243, 614010, 151514, 323567, 332623, 780922, 513529]
1456042	[771770, 814750, 234872, 196188, 563184]	8	[872587, 168684, 512709, 535633, 616263, 1055024, 461834, 49949, 197452, 900496]
758752	[220675, 1004194, 520659, 844543, 473680]	6	[568234, 564150, 1062109, 775381, 39740, 1089872, 925494, 1103350, 300581, 164165]
30738	[308539, 651189, 709999, 375589, 663174]	4	[563282, 1011066, 381815, 732927, 790368, 878177, 600452, 852938, 431427, 631626]
790152	[1061158, 138900, 498800, 1077937, 203472]	4	[23302, 35219, 561710, 342752, 439847, 503608, 195570, 975743, 191591, 762663]
492935	[779745, 1041406, 1058326, 434528, 639120]	1	[13452, 770181, 217628, 780209, 521340, 1059686, 657326, 639512, 1055024, 67992]
440170	[1012934, 900302, 596804, 1055835, 764118]	3	[233756, 200050, 802921, 768139, 753631, 666835, 91846, 979478, 314069, 476620]
1122043	[616139, 11892, 375790, 487957, 553779]	9	[316433, 1101572, 882491, 102687, 1058329, 214934, 1052635, 220029, 818946, 228322]
429935	[811956, 490211, 300850, 812542, 1053285]	1	[600746, 780646, 1037622, 376678, 522256, 511157, 900302, 938553, 1094348, 925494]
493378	[584241, 272504, 760154, 959911, 496169]	4	[607662, 17547, 744864, 1062860, 547245, 26815, 852994, 216575, 1101572, 877343]
289303	[583917, 267978, 542850, 34984, 701195]	1	[515235, 558450, 272965, 391770, 1047069, 1037622, 300648, 482486, 577644, 472197]
1197697	[817354, 801571, 217628, 780209, 217553]	9	[442087, 264227, 919900, 300590, 354225, 239630, 331435, 868389, 758085, 919522]
1353693	[1093605, 300882, 439411, 28452, 670320]	9	[863367, 564559, 216469, 820409, 560486, 459806, 1056489, 520678, 354231, 212168]
1136871	[516125, 490430, 176411, 349882, 600649]	4	[1101572, 64647, 2168, 1059767, 663642, 34984, 917956, 103198, 922894, 1037017]
703272	[626380, 144635, 631466, 446185, 626718]	1	[300427, 625636, 315352, 342752, 276785, 1059767, 564150, 979062, 864447, 900421]
902298	[345660, 381453, 254426, 479978, 867631]	3	[744864, 617119, 577644, 287179, 316433, 16225, 168247, 949959, 812858, 300640]
562095	[771770, 246597, 246487, 98665, 919384]	2	[562915, 157903, 10312, 919412, 792654, 509970, 600726, 1031994, 68387, 330553]
1375579	[187358, 522256, 234872, 547649, 741664]	7	[843123, 217597, 486876, 212149, 330282, 1044731, 910303, 1090965, 250919, 862244]
893906	[909982, 254426, 287179, 515255, 479978]	4	[1107344, 410254, 583185, 510968, 582682, 459812, 277940, 846882, 1059851, 17584]
1217962	[615224, 281442, 788036, 307780, 1051951]	7	[511687, 775567, 616523, 564796, 862244, 282616, 810885, 315152, 198970, 587274]
754862	[863657, 506217, 900355, 198972, 481]	1	[512684, 220315, 900341, 1102432, 551465, 563582, 456347, 601021, 808354, 1102913]
770653	[192686, 802060, 342752, 808643, 959833]	4	[811946, 398834, 328068, 1009930, 834072, 674304, 473786, 661007, 300527, 709999]
685432	[611816, 510968, 26815, 1038468, 180046]	2	[1044731, 388753, 67992, 25820, 921557, 1103605, 187674, 614541, 450, 952876]
1228676	[809747, 1042802, 1075646, 251060, 29704]	5	[902041, 407, 562794, 1051169, 1025272, 809502, 1046618, 862077, 1034067, 846871]
613510	[308551, 932584, 338167, 920025, 255602]	1	[94249, 584241, 1062685, 331259, 669178, 269599, 1093605, 922876, 376678, 923378]
1002740	[212574, 863666, 1089868, 1078047, 151184]	3	[330282, 331259, 130816, 511957, 1098338, 264227, 628469, 198970, 300081, 386410]
478252	[187358, 276033, 460224, 196188, 130364]	2	[277724, 1004194, 864078, 947677, 37237, 820396, 900496, 649877, 850337, 568048]
1303642	[597857, 837446, 550180, 1050985, 95535]	8	[492214, 617404, 81654, 342630, 237549, 496156, 1044037, 1107293, 67025, 908618]
1036710	[99826, 276785, 577644, 997576, 910303]	8	[281442, 545600, 216701, 562915, 819540, 146944, 339702, 300767, 794690, 14864]
970975	[300778, 280705, 837446, 67025, 550180]	9	[220789, 550, 331453, 461834, 83830, 545073, 44855, 601021, 900631, 23302]
338503	[550065, 519694, 741493, 819540, 1041394]	2	[524496, 479140, 249544, 237778, 221738, 852703, 695817, 921557, 741492, 600691]
884697	[49949, 456464, 263082, 699316, 214934]	9	[131559, 775566, 873473, 265666, 212233, 1052635, 811956, 900409, 237890, 755177]
598563	[820983, 103198, 497021, 1059851, 821010]	5	[1056618, 843964, 396326, 277001, 670320, 178350, 600616, 909950, 176191, 887336]
792626	[24457, 614234, 998098, 886822, 811977]	4	[130263, 622827, 1050985, 815292, 28452, 283948, 747499, 476620, 779749, 808354]
835310	[65413, 196188, 843429, 276033, 563184]	8	[516893, 896327, 901276, 846691, 948929, 547190, 452458, 146265, 522256, 919538]
1289661	[812528, 480381, 755151, 338167, 932584]	1	[775381, 900545, 300640, 300551, 368723, 26815, 486876, 458710, 458151, 492316]
1106338	[775298, 138900, 463233, 189599, 1061156]	2	[14693, 578527, 247250, 772961, 1078047, 393245, 819000, 72156, 187674, 900415]
626499	[1041394, 252853, 441774, 661314, 91846]	2	[1060513, 72156, 541652, 168247, 13948, 246499, 843815, 25827, 194579, 95591]
971568	[220712, 449821, 820816, 443335, 803154]	0	[506, 339452, 817354, 1064822, 574879, 463121, 583939, 300196, 173628, 302652]
541333	[631466, 331435, 626718, 144635, 516251]	9	[931953, 515310, 663642, 511092, 519694, 195657, 634845, 850643, 300581, 922894]
93690	[634845, 246613, 522256, 65413, 1074108]	9	[203472, 563095, 268116, 1062464, 831484, 900786, 807, 1031994, 1056696, 771770]
1022587	[75639, 886911, 899195, 490181, 582368]	6	[630261, 550467, 942480, 846134, 17474, 17547, 61815, 881717, 328408, 133432]
21819	[899195, 638922, 1022919, 297726, 1102992]	2	[600548, 247090, 741491, 261263, 921073, 1098338, 1055776, 396326, 448577, 328068]
992513	[277628, 334488, 565890, 815857, 349820]	6	[644852, 481205, 1051950, 216469, 44922, 85291, 577113, 430748, 977701, 1106916]
1073329	[172449, 797649, 403884, 94249, 1055351]	9	[509713, 699316, 520659, 458831, 1059424, 543715, 790769, 862393, 846691, 215588]
133858	[515310, 315191, 578049, 44853, 512239]	6	[1059686, 924635, 1115793, 1055024, 1102432, 459806, 338846, 663174, 476620, 824269]
838783	[14864, 209532, 741664, 196188, 814750]	6	[351775, 190678, 879278, 900355, 922397, 81654, 522256, 743991, 521514, 81712]
860128	[811972, 335414, 582230, 812542, 928071]	7	[180918, 998098, 900453, 819544, 1100239, 512686, 525356, 849603, 39740, 597760]
112143	[837446, 788041, 26102, 8315, 209212]	1	[35391, 1113991, 1074108, 639512, 308551, 300549, 284510, 512239, 240858, 391368]
1313681	[522256, 98665, 460224, 246235, 187358]	1	[585469, 65413, 631293, 638641, 864447, 705333, 217709, 300767, 468840, 278641]
1424922	[265666, 1078047, 846227, 276137, 639736]	3	[581974, 175818, 624389, 850337, 15129, 1102447, 821245, 1043466, 24457, 330553]
894644	[819544, 519694, 455336, 541652, 134765]	5	[470040, 300712, 31455, 444284, 774648, 900797, 1004194, 176411, 923378, 1051175]
1309792	[14863, 246235, 246613, 803853, 209532]	0	[246499, 752689, 710187, 451377, 480092, 247090, 458710, 1029591, 629604, 451658]
945178	[362522, 175442, 782692, 979379, 932584]	5	[862393, 498751, 29784, 33776, 586513, 255602, 246599, 300895, 216529, 220712]
419082	[909982, 887336, 243608, 336125, 345660]	9	[314425, 83830, 627550, 300527, 753248, 1025307, 1098943, 515830, 198558, 579377]
1143131	[315152, 615224, 29784, 509713, 11817]	6	[61981, 815255, 15355, 910646, 910542, 515329, 146265, 180401, 135148, 248664]
386314	[282616, 587274, 141, 584171, 335327]	6	[370915, 249544, 459812, 881717, 331253, 957, 849875, 1032353, 465067, 649876]
1411130	[215230, 561710, 215341, 337118, 750769]	4	[460224, 215413, 583185, 600649, 37338, 867261, 900397, 563282, 465212, 864721]
801094	[1115794, 225489, 342886, 281243, 602032]	4	[180402, 1024513, 596804, 730819, 482486, 802, 131559, 567542, 1100073, 917956]
767512	[601126, 364925, 24457, 748673, 439411]	2	[920093, 175442, 812559, 878610, 130263, 1044821, 254939, 820816, 1075469, 67649]
1208945	[809501, 681368, 331259, 180046, 1038468]	2	[582076, 100839, 331253, 707528, 339725, 448577, 978961, 562451, 215341, 1101692]
928624	[219291, 550065, 900797, 541652, 519229]	5	[509970, 342886, 169, 820898, 1093795, 741493, 171400, 846882, 462786, 323567]
979521	[246235, 634845, 65413, 246597, 187358]	8	[699271, 638641, 506, 408615, 634556, 1106916, 247090, 1059360, 246555, 805616]
1283456	[595627, 515420, 15, 214609, 462473]	1	[516993, 788488, 1008012, 357602, 998017, 515732, 1054653, 330378, 215054, 919412]
1310795	[568000, 550180, 1081649, 95535, 805616]	2	[775298, 334737, 615722, 876953, 296336, 246613, 14693, 924635, 509970, 524620]
710414	[144635, 446185, 922943, 331435, 516251]	5	[563095, 1090965, 543622, 577113, 900463, 331453, 821010, 864447, 1078047, 768508]
84552	[338502, 216242, 176737, 1031994, 492214]	4	[547649, 843964, 451377, 819004, 456464, 217810, 269929, 215189, 819544, 611816]
416078	[811921, 811923, 149330, 755151, 212089]	2	[261, 900394, 272504, 919538, 34984, 949252, 521340, 811956, 1014661, 246498]
333102	[780646, 1046853, 33047, 15592, 634722]	0	[1053285, 746936, 263668, 311565, 279574, 64647, 911880, 515291, 16225, 286504]
92548	[282316, 608556, 979379, 959911, 1054653]	3	[163289, 274023, 17474, 272504, 460789, 919900, 345660, 820898, 1021656, 37237]
1202554	[273258, 515235, 455348, 1055927, 215515]	8	[439241, 1032351, 25827, 813176, 29704, 267951, 818999, 169962, 565890, 1105835]
88247	[521340, 178350, 103198, 497021, 520850]	4	[900631, 1010894, 398834, 1032353, 681, 34806, 102723, 820229, 699317, 601126]
917078	[212233, 846883, 792654, 564162, 269560]	0	[265667, 564130, 314069, 552524, 1061256, 696406, 246235, 336125, 522256, 375589]
714214	[675598, 810885, 246597, 616523, 10312]	3	[1037017, 822171, 815394, 246498, 348009, 1060745, 1115118, 331253, 622827, 912826]
970070	[565961, 212938, 546398, 547649, 514116]	6	[391770, 506865, 2529, 916896, 577113, 1034067, 460224, 262740, 224328, 900299]
172203	[506217, 458831, 228546, 817727, 239630]	3	[15520, 905672, 220815, 460, 1039978, 30641, 333399, 628709, 657326, 214583]
1219414	[652233, 228638, 677285, 565974, 218261]	9	[820816, 521514, 603442, 456571, 811956, 1074108, 627654, 877885, 1037017, 16225]
723867	[563184, 811624, 187358, 468908, 1088803]	2	[608464, 819544, 864078, 945809, 560486, 563185, 86292, 326571, 863441, 584169]
481672	[372464, 182108, 506200, 484445, 482488]	7	[279574, 276919, 1074188, 300628, 274023, 212244, 297546, 469814, 1104502, 459551]
519642	[130364, 15522, 187358, 905629, 547649]	7	[580332, 625679, 808354, 339702, 459806, 867660, 651189, 180401, 565890, 634556]
1354468	[515732, 632017, 860496, 1055350, 1055351]	3	[195657, 812708, 1091811, 883415, 212131, 997576, 975743, 263082, 850288, 534768]
622957	[1020394, 600461, 466280, 684720, 901871]	3	[524496, 300882, 211775, 300445, 617404, 863666, 812530, 452458, 1045659, 747486]
1330688	[215046, 1105710, 763060, 166121, 468322]	2	[850289, 1037598, 391368, 83830, 900449, 1077937, 796972, 338167, 900495, 300628]
1326680	[2529, 653716, 1100942, 779211, 258191]	8	[794833, 1059026, 479978, 1089689, 1101692, 1062546, 535633, 1059771, 709977, 554639]
534105	[141, 849875, 584171, 282616, 169]	9	[264067, 1103262, 39092, 1055351, 811914, 200050, 516883, 769390, 218915, 746535]
649948	[512684, 175442, 812529, 616962, 480381]	1	[68387, 811927, 373102, 472197, 846411, 852823, 670549, 960293, 792676, 509713]
1398838	[755151, 889499, 1053255, 995495, 338167]	4	[67649, 468433, 214948, 81159, 584241, 300628, 244976, 28222, 315352, 331176]
253724	[812528, 212415, 889499, 282316, 13313]	6	[1012386, 375589, 465212, 496169, 460789, 909950, 314425, 246872, 715, 343293]
172425	[328496, 2529, 1015485, 810170, 190167]	9	[219923, 13927, 287234, 563867, 547357, 253214, 216570, 1739, 220490, 258191]
554	[491965, 251966, 25820, 283948, 196603]	3	[627227, 185112, 616139, 640492, 563095, 300809, 865358, 750071, 375790, 681368]
1243561	[515291, 1106755, 188362, 626709, 74235]	2	[388753, 639227, 349820, 1008012, 411090, 583917, 215245, 521340, 407928, 1044834]
1003896	[543715, 584165, 751656, 775381, 1106440]	9	[874933, 311193, 1059851, 300901, 222798, 919756, 513113, 252853, 1098216, 212191]
187573	[880231, 1054653, 683926, 601021, 812531]	0	[512684, 553779, 209734, 1092029, 300699, 221738, 562451, 246555, 900360, 812001]
953321	[905761, 313525, 1064822, 1012931, 768139]	0	[884686, 327307, 964825, 980804, 807, 837762, 11892, 261441, 1103912, 900496]
504415	[515291, 1106755, 565890, 430390, 334488]	3	[498800, 1100073, 464274, 411290, 11160, 212592, 386206, 792654, 878610, 865358]
1117740	[906225, 630239, 608436, 11230, 1114590]	0	[650083, 574754, 562733, 1009302, 37237, 681926, 370915, 900355, 266780, 768205]
1267201	[820396, 534768, 1059686, 460, 550]	9	[519704, 813782, 91846, 191351, 811998, 980804, 217553, 613, 645929, 510]
183303	[614541, 920093, 543658, 843123, 372747]	9	[1056620, 975380, 845735, 164754, 313525, 459806, 164753, 381815, 631881, 460789]
1325854	[300895, 279574, 479140, 558450, 34984]	8	[600625, 1059851, 246555, 300628, 796478, 694667, 598923, 779213, 1075907, 84947]
345364	[185107, 456347, 1062822, 210438, 266780]	5	[1025272, 876953, 529922, 324577, 470040, 164754, 331179, 730819, 774648, 545073]
1471624	[239630, 863657, 450, 481, 460]	3	[655226, 820898, 811624, 600548, 639120, 198720, 190458, 583171, 790726, 583939]
574971	[439411, 92297, 300882, 37237, 212168]	3	[811624, 705333, 520559, 578527, 334412, 575876, 864146, 634845, 663174, 630311]
802446	[520623, 1105151, 158430, 506217, 900394]	8	[910917, 162603, 900456, 524620, 662334, 808358, 498751, 212168, 534768, 805408]
940013	[10312, 546398, 451071, 246235, 130364]	9	[212938, 219291, 939582, 878435, 820945, 1053248, 258191, 190678, 459806, 246498]
294961	[44853, 237549, 300809, 802, 811946]	5	[697788, 180947, 187358, 794976, 878433, 515310, 512733, 1059714, 277628, 553777]
1205501	[1103350, 582110, 458693, 616139, 481205]	3	[809358, 1060513, 663642, 314248, 1051924, 1115793, 1006232, 447269, 202370, 27726]
996471	[746936, 776438, 317573, 251060, 564099]	7	[979478, 757463, 600528, 234872, 820903, 578049, 90127, 1042802, 13893, 8400]
612607	[1102432, 591, 900409, 867261, 587]	8	[258192, 581500, 190458, 529923, 253486, 825066, 180918, 474324, 900452, 278641]
39567	[778364, 433880, 1101366, 400532, 513113]	6	[274023, 553777, 565516, 578721, 864089, 910917, 790368, 334488, 182108, 780304]
1360841	[846109, 803853, 246487, 246613, 810885]	7	[860496, 212191, 263755, 515214, 942480, 277204, 81654, 451071, 99826, 515291]
993862	[909982, 24666, 81148, 901276, 381453]	0	[867631, 1097298, 1051950, 1053282, 614026, 627760, 1038512, 550465, 332623, 686210]
451867	[553774, 220248, 774080, 523176, 13927]	8	[1089689, 564796, 583185, 1011066, 368723, 901745, 1056762, 947622, 329491, 1061262]
