userid	history_list	pos_target	full_candidate
1435234	[774063, 900360, 803154, 449821, 300590, 515936, 443335, 506, 900415, 600626]	5	[1101366, 661314, 456348, 262187, 846247, 215189, 447919, 448641, 584262, 269479]
1341580	[586989, 867660, 1094442, 534215, 862296, 512530, 400538, 768684, 845735, 557931]	2	[338206, 99114, 311193, 175818, 212415, 317653, 882491, 162603, 633232, 900513]
757996	[524496, 740113, 407, 812431, 433524, 876735, 505811, 516581, 130816, 708802]	0	[822171, 579377, 547360, 1075809, 1106440, 265336, 743991, 1062822, 811760, 465212]
484681	[343355, 686208, 1107293, 1069130, 778364, 277724, 466156, 298760, 386206, 694667]	1	[143792, 1100153, 410254, 349882, 513258, 788036, 191591, 814750, 516883, 300441]
1187843	[24666, 215280, 81148, 579377, 287179, 254426, 909982, 151828, 336125, 515255]	5	[1038512, 818946, 860496, 263942, 250919, 345660, 180741, 239630, 900421, 699271]
832224	[515235, 584623, 1078749, 1055927, 565890, 815857, 334488, 515291, 277628, 273258]	5	[792676, 846743, 1082582, 330320, 1070792, 1106755, 246487, 762663, 917827, 631496]
1416027	[920025, 755151, 812530, 338167, 811923, 411090, 212093, 512686, 480381, 212089]	5	[237890, 819545, 300667, 617119, 924635, 1053248, 1038468, 639756, 597749, 567542]
779720	[2529, 312771, 258191, 809666, 165972, 732927, 190167, 324577, 328496, 516588]	2	[771770, 2262, 760390, 820946, 1059863, 1066648, 1051680, 17584, 300745, 597857]
1449354	[522256, 15520, 1044821, 246597, 451071, 459806, 246235, 209532, 98665, 246306]	5	[130816, 878435, 809208, 869398, 778939, 180401, 276033, 286408, 1021656, 583185]
413376	[134765, 91846, 194579, 284579, 519694, 249544, 550065, 794976, 302922, 541652]	3	[262193, 861424, 901871, 819540, 246794, 1059412, 562733, 917956, 741664, 209532]
699248	[67604, 220789, 794280, 221093, 757475, 1059771, 1101305, 820945, 900449, 187750]	6	[247250, 311420, 299060, 265666, 864520, 925494, 74110, 768684, 300778, 212089]
978418	[11892, 1103350, 616139, 553779, 314248, 481205, 487957, 625232, 228322, 627760]	4	[506200, 1044834, 877343, 15355, 582110, 518440, 541652, 744060, 782692, 1041639]
506245	[276919, 916630, 220490, 456572, 1014189, 300631, 561197, 900456, 283201, 681926]	0	[863946, 1047209, 1076104, 95419, 864347, 327992, 214583, 491903, 1069130, 287234]
522208	[516497, 1012386, 216575, 164252, 216509, 491760, 209734, 216701, 1056757, 263406]	3	[246498, 876953, 1059714, 211888, 883740, 215341, 15129, 582802, 600461, 217628]
909222	[1062464, 794690, 99826, 212175, 669178, 577644, 38880, 439241, 909950, 997576]	1	[959551, 300901, 597821, 920093, 558261, 779211, 611816, 410254, 541829, 796478]
657048	[299060, 916896, 333874, 1056618, 190458, 1011066, 67649, 561249, 1115625, 1107395]	7	[192686, 926388, 862393, 189150, 553779, 750071, 1091088, 1082582, 230268, 279574]
164634	[560379, 846955, 1104502, 39092, 859845, 844547, 342630, 1103605, 1102432, 867261]	2	[614234, 498800, 900421, 582076, 1053282, 1044731, 576761, 187750, 253916, 1081649]
1197321	[843964, 458151, 248664, 516960, 180918, 846883, 547190, 792654, 816814, 846871]	6	[1037692, 779749, 250099, 584262, 498800, 752580, 247090, 313704, 215490, 460762]
1075364	[1092029, 212233, 445212, 792654, 846871, 458151, 1064708, 516885, 1078191, 843964]	0	[541829, 600726, 587274, 884053, 286321, 506217, 328143, 581500, 233756, 448641]
525915	[220029, 176737, 246794, 338502, 1107344, 456464, 492214, 1010894, 876748, 1105835]	5	[587, 261, 600212, 408615, 917956, 699316, 452749, 860877, 282616, 516525]
893013	[497021, 821010, 520850, 489490, 1059851, 103198, 250099, 178350, 681, 300667]	4	[563045, 843429, 626528, 311420, 884053, 980804, 995495, 300901, 573176, 551679]
675493	[1011077, 1093605, 900631, 364925, 439411, 601126, 670320, 844, 812559, 300882]	9	[264263, 317343, 1020394, 628113, 1038468, 901745, 635, 1057696, 316433, 580942]
696409	[31496, 631293, 611816, 580332, 331259, 331296, 529397, 510970, 142784, 67992]	5	[1114430, 168302, 790769, 872587, 1076104, 605575, 818946, 600341, 744060, 684720]
36805	[811958, 512322, 780646, 327307, 33047, 811972, 212129, 849603, 634722, 928071]	1	[900299, 335414, 657988, 1107344, 308620, 575595, 248109, 1101692, 909816, 812001]
275129	[99826, 1062464, 276785, 35090, 997576, 794690, 909950, 300901, 212149, 669178]	9	[812708, 769390, 550, 448641, 816453, 254825, 1012934, 657988, 747148, 1050715]
1032824	[175442, 1053255, 812529, 176191, 237778, 919389, 212415, 338167, 214948, 212089]	9	[375863, 745003, 407928, 11892, 247250, 198558, 877343, 67649, 1050985, 396326]
805227	[1053285, 490211, 148906, 780646, 811956, 811969, 33047, 241896, 928071, 212129]	2	[173028, 409236, 812542, 1103350, 545073, 959949, 546505, 534768, 788036, 802921]
1258843	[565890, 1055789, 180402, 411290, 215327, 74235, 334488, 929615, 626709, 957464]	7	[300551, 300581, 194579, 862101, 746535, 1042802, 212155, 349820, 194579, 300590]
804728	[916630, 283201, 600726, 456572, 900456, 300640, 753197, 220490, 276919, 681926]	0	[561197, 279574, 187358, 212574, 1099214, 614541, 246498, 246602, 1059686, 144635]
1314933	[1055789, 957464, 349820, 215515, 815857, 411290, 515235, 334488, 476539, 277628]	5	[613844, 627227, 491903, 242605, 1075809, 455348, 1059798, 251060, 543658, 601292]
1340477	[218261, 81159, 900299, 286408, 24591, 565974, 1103912, 802901, 511687, 1053373]	3	[476960, 375790, 547152, 654217, 1078749, 57559, 338511, 1050715, 187552, 1101572]
1208828	[252853, 134765, 410253, 302922, 441774, 249544, 741493, 900797, 1041394, 819540]	5	[706325, 639120, 942477, 550, 1010894, 91846, 215230, 1082586, 456348, 190124]
1357342	[576005, 342752, 808643, 192686, 179009, 1093367, 959833, 568048, 1044834, 819708]	5	[874549, 811977, 272965, 1102432, 750769, 802060, 334412, 700868, 287620, 35262]
99512	[550180, 1050685, 837446, 1032351, 615722, 864447, 23302, 697788, 883740, 1050985]	4	[611816, 970550, 822171, 1089872, 300778, 246599, 608436, 2224, 846955, 464292]
1233907	[731241, 771770, 460224, 864078, 98665, 565961, 386410, 276033, 11623, 17474]	2	[187674, 283950, 196188, 212244, 753197, 192686, 198972, 820945, 765094, 43115]
487382	[95535, 26102, 300778, 280705, 863547, 67025, 597857, 1032351, 209212, 1113991]	5	[1062860, 1106916, 670320, 784863, 209734, 864447, 900421, 452663, 287234, 203472]
741558	[263082, 758012, 1105835, 456464, 216242, 876953, 546718, 176737, 492214, 246794]	8	[246599, 491881, 393245, 212107, 220248, 916896, 686208, 681, 214934, 468208]
894420	[33004, 482486, 602032, 225489, 506200, 182108, 452458, 242605, 1062817, 484445]	2	[442077, 1061262, 218915, 407, 905761, 151832, 1092029, 196188, 554639, 212191]
728362	[741491, 638922, 164753, 1102992, 490181, 375863, 899195, 211775, 61815, 297726]	3	[1029168, 1061262, 563282, 1036032, 816814, 1103605, 111696, 560486, 1105710, 1064708]
963900	[511687, 878452, 218261, 464292, 210814, 802901, 652233, 654217, 1053373, 1062109]	9	[883740, 553327, 863367, 1055885, 162603, 300667, 1052077, 67025, 464287, 565974]
1368211	[1069131, 279574, 964825, 751657, 859712, 254939, 458710, 614026, 479140, 542850]	7	[35391, 673636, 250919, 281442, 600746, 887337, 180741, 307568, 700868, 494872]
643273	[481, 381854, 300527, 460, 263668, 600548, 198972, 863657, 900355, 600528]	1	[178100, 450, 453107, 636233, 1023484, 616139, 267951, 600452, 755151, 520850]
324493	[520081, 476620, 842288, 185113, 185111, 434528, 779745, 1030222, 408615, 1041406]	5	[299060, 23028, 462473, 769335, 108205, 470040, 790726, 864347, 1051680, 1030168]
321953	[187358, 24960, 608947, 130364, 196188, 741664, 14863, 1043894, 246235, 246599]	4	[17547, 817379, 788041, 283741, 180401, 315352, 1075809, 217709, 462786, 1021656]
544310	[709977, 328496, 810170, 190167, 2529, 1015485, 312771, 258191, 324577, 760390]	9	[13797, 343293, 997576, 375790, 253916, 138900, 859845, 212129, 2327, 74235]
124643	[778356, 1012386, 1056757, 563282, 263406, 263714, 491762, 216215, 879702, 164252]	9	[200050, 744060, 565982, 336125, 233756, 278641, 190678, 468908, 861424, 491760]
702600	[919522, 1037692, 376678, 780209, 496109, 817379, 217628, 817354, 217597, 801571]	5	[906232, 600058, 616560, 214329, 515291, 789565, 601949, 543658, 31350, 811946]
729344	[1092029, 458151, 846871, 180918, 744864, 843964, 248664, 262187, 516885, 792654]	5	[285437, 684720, 185112, 251966, 524496, 644193, 1055901, 900495, 882072, 681926]
52124	[515255, 254426, 243608, 867631, 887336, 520559, 151828, 336125, 24666, 582682]	2	[281243, 613, 901276, 794690, 191351, 267951, 1025593, 212129, 210438, 190458]
342731	[580942, 758085, 844, 886822, 812559, 600911, 878177, 900631, 1011077, 148525]	2	[85291, 485531, 212538, 314425, 1105710, 61981, 807810, 815290, 540385, 485183]
199210	[444284, 568234, 1047069, 277204, 1098943, 932123, 809746, 863666, 639756, 276137]	2	[631881, 35391, 882344, 846955, 789311, 41134, 431421, 1100319, 189599, 299060]
1117059	[900341, 600528, 1075531, 198972, 583939, 560486, 550, 520678, 1100319, 220315]	8	[900631, 1024513, 520623, 1082586, 699271, 768205, 15355, 445212, 458831, 900240]
1148495	[482488, 484445, 234841, 327992, 452458, 1115794, 182108, 602032, 13797, 242605]	6	[607662, 909816, 781089, 1047069, 780606, 1029591, 342886, 879278, 666835, 820945]
32653	[15522, 1043894, 919384, 246597, 451071, 65413, 246306, 1074188, 180401, 130364]	5	[550467, 35262, 631626, 1055776, 263406, 149195, 328712, 1025593, 601021, 794153]
1337708	[512686, 979379, 601021, 314425, 584241, 782692, 627654, 300745, 811921, 919389]	3	[629604, 977701, 443335, 282316, 920025, 214948, 393245, 1051950, 1056620, 686210]
891983	[1055789, 515291, 815857, 188362, 584623, 455348, 1055927, 1078749, 277628, 565890]	4	[547190, 1102097, 307780, 185112, 215515, 94249, 780209, 269479, 900432, 330553]
1006940	[616962, 889499, 1054653, 1053248, 496169, 255602, 328408, 782692, 512684, 812529]	5	[314248, 349882, 14863, 851424, 939582, 811921, 640492, 1008012, 917827, 1008012]
524463	[886822, 580942, 459551, 312176, 812559, 874549, 900787, 600911, 734801, 844]	5	[811946, 106553, 191351, 300745, 815290, 1053292, 1107344, 774063, 222798, 920065]
1141163	[1104502, 560379, 1076994, 1059767, 230016, 591, 900432, 587, 635, 165147]	8	[922397, 511437, 35262, 546398, 867261, 187750, 26623, 577644, 844547, 638609]
454312	[1053373, 654217, 900299, 511687, 24591, 652233, 565974, 784863, 286408, 677285]	0	[210814, 815806, 153853, 250919, 138900, 546718, 450, 625180, 1115793, 1029851]
240453	[246613, 246487, 919384, 1078026, 246555, 1039288, 10312, 246597, 803853, 451071]	8	[410253, 772055, 246872, 403884, 328322, 818999, 191351, 1059767, 246306, 819708]
444601	[516960, 248109, 317428, 269560, 458151, 796478, 541829, 843964, 547190, 846871]	1	[217760, 247090, 709999, 1069131, 98665, 744864, 890874, 649876, 516125, 30502]
184862	[601126, 512261, 878177, 900631, 600911, 216262, 744060, 261441, 92297, 300882]	8	[26623, 917827, 98665, 584262, 333874, 820898, 34984, 802901, 844, 456348]
171347	[192686, 834072, 808643, 819708, 568048, 1093367, 802060, 342752, 179009, 268116]	0	[42838, 916657, 506, 626528, 472197, 249544, 865358, 670549, 30502, 960293]
931858	[863441, 547886, 1056584, 625636, 516251, 331453, 144635, 331435, 854965, 922943]	9	[81654, 831484, 1025304, 212938, 1055350, 625679, 1089689, 330378, 746535, 631466]
1345608	[794976, 1115793, 410253, 410254, 661314, 441774, 541652, 134765, 302922, 1041394]	7	[906238, 970550, 846871, 819585, 445212, 581500, 178952, 393245, 1039288, 450]
235023	[328143, 1075646, 468405, 883290, 1042802, 825066, 564099, 1030429, 809747, 809502]	5	[381453, 1090965, 435097, 86292, 562794, 251060, 967616, 1037017, 1055350, 279889]
1446498	[476539, 1055927, 957464, 334488, 815857, 277628, 515235, 411290, 188362, 74235]	7	[299713, 214329, 1014661, 809521, 802060, 567966, 15355, 1055789, 287620, 456572]
751758	[834072, 802060, 959833, 568048, 819708, 192686, 42838, 334737, 268116, 179009]	2	[212178, 916686, 1044834, 503701, 564858, 469817, 657326, 1060513, 1036760, 300213]
998698	[151832, 1062685, 887338, 300614, 887337, 1078745, 465067, 811760, 64014, 881665]	2	[1106440, 911093, 622946, 951512, 639756, 164165, 614541, 217553, 949959, 317343]
612600	[1115794, 225489, 13797, 484445, 342886, 506200, 327992, 1062817, 979062, 602032]	3	[253214, 868946, 886822, 482488, 210814, 1050985, 864721, 452663, 265336, 317521]
894951	[597857, 864447, 852994, 171400, 381975, 568000, 879350, 95535, 863547, 1113991]	1	[582368, 1053272, 247070, 959911, 938553, 932123, 338511, 1055885, 511437, 272965]
190091	[11623, 731241, 10312, 846134, 246487, 246499, 14864, 576761, 451071, 846116]	0	[246597, 180401, 248342, 635382, 57559, 1065581, 42838, 220675, 1098488, 794976]
786154	[520081, 470040, 408615, 185113, 842288, 1041406, 476620, 1030222, 779745, 1101709]	8	[772185, 308539, 906229, 248342, 215588, 212033, 228638, 751642, 185111, 638607]
1088687	[846116, 771770, 843429, 246613, 15520, 98665, 276033, 10312, 576761, 675598]	4	[220712, 627227, 262637, 153853, 246597, 578862, 565961, 690312, 15129, 846411]
1217094	[1078749, 815857, 515235, 584623, 565890, 957464, 1055789, 411290, 334488, 277628]	8	[662334, 802901, 279889, 541829, 930024, 520559, 198720, 234841, 515291, 910303]
1051191	[686210, 512530, 534215, 862296, 586989, 468937, 768684, 1094442, 491859, 557931]	8	[485183, 1066648, 577644, 859712, 774063, 547886, 707528, 430280, 980804, 67992]
1161867	[1061156, 264263, 547357, 451377, 34975, 642706, 198558, 881717, 62246, 1030168]	2	[13313, 456348, 333399, 328712, 276919, 825066, 300712, 267978, 1101572, 812123]
1437841	[67025, 26102, 1081649, 1050685, 805616, 209212, 381975, 300778, 1050985, 636190]	0	[23302, 771733, 296225, 1008634, 346699, 284405, 864146, 601109, 663642, 780186]
779760	[215327, 430390, 476539, 957464, 565890, 188362, 1078749, 1055789, 455348, 1106755]	1	[29711, 74235, 172449, 565974, 149294, 1739, 597114, 811760, 62246, 910545]
415280	[1088282, 191591, 15, 515420, 150140, 578465, 788488, 214609, 567542, 611312]	9	[264263, 873473, 906229, 512733, 837762, 694667, 516357, 529922, 561710, 968924]
899160	[625232, 627760, 582110, 1103350, 11892, 481205, 553779, 487957, 872587, 314248]	6	[1051951, 171400, 864721, 782692, 900463, 812592, 228322, 1055885, 287179, 342886]
439529	[39412, 597857, 1050685, 550180, 863547, 280705, 568000, 300778, 852994, 879350]	0	[171400, 258191, 1006232, 772185, 550, 686228, 711272, 212178, 627760, 249544]
680249	[951756, 561710, 217760, 815255, 215341, 217709, 875393, 515214, 815257, 37338]	9	[882344, 220712, 84947, 322962, 521514, 597821, 163289, 92053, 266780, 809521]
1204325	[378669, 920093, 372747, 1091035, 365727, 574973, 180239, 1043592, 1056999, 106553]	9	[1001363, 6470, 1066648, 327992, 173659, 37337, 817379, 1023484, 81159, 1044037]
1358832	[919384, 246597, 246487, 846109, 11623, 149195, 65413, 846247, 814750, 810885]	4	[455850, 225225, 263755, 264067, 905629, 811956, 208466, 1074108, 1001363, 1053272]
759882	[947677, 520678, 90127, 817727, 146944, 458831, 300549, 1053578, 263668, 220675]	1	[516859, 512304, 911855, 491762, 512530, 1052635, 1090295, 1022919, 1057401, 264344]
615770	[879350, 1050985, 23302, 8315, 636190, 597857, 39412, 863547, 67025, 837446]	1	[1098216, 1081649, 444284, 796972, 884686, 864347, 942477, 513113, 459551, 708802]
929416	[910927, 635382, 751656, 543715, 584165, 515830, 584169, 212191, 1106440, 515212]	0	[919090, 1007570, 452298, 573110, 584241, 151457, 1026004, 775298, 626528, 468322]
270896	[577644, 38880, 910303, 1062464, 877696, 35090, 276785, 669178, 794690, 1050715]	9	[215490, 15522, 1054653, 491886, 520559, 1056757, 1100153, 558318, 520735, 909950]
894257	[263406, 302470, 879702, 491762, 263714, 164252, 216215, 211888, 209734, 563282]	0	[216575, 807, 262740, 846134, 1055789, 617119, 657326, 1078053, 313704, 486876]
442453	[286504, 1055901, 768139, 884686, 596804, 900302, 354225, 905761, 772961, 354224]	9	[2168, 512261, 553774, 1053282, 600058, 2327, 225225, 146944, 324510, 1012931]
1157290	[240858, 845735, 400538, 512530, 311193, 491859, 768684, 867660, 534215, 322962]	7	[1025304, 246794, 17547, 513536, 541652, 564154, 1064708, 468937, 792654, 1059360]
480291	[772055, 312771, 176353, 2529, 664803, 1015485, 653716, 751642, 102723, 709977]	3	[331253, 877696, 237549, 165972, 578049, 138900, 335118, 211888, 820396, 910509]
1131288	[246794, 216242, 247070, 214934, 755177, 1010894, 699316, 263082, 546718, 547152]	1	[1056489, 1078126, 611960, 342886, 8374, 313704, 78613, 474324, 600442, 1065407]
1229707	[1062817, 281243, 602032, 182108, 234841, 23028, 506200, 452458, 190124, 342886]	2	[1004194, 216525, 482488, 815292, 28050, 511157, 277628, 794976, 631466, 634146]
816865	[506200, 234841, 1062817, 452458, 225489, 979062, 218915, 327992, 182108, 342886]	4	[788036, 614234, 523176, 810170, 33004, 551679, 1115118, 465212, 815394, 708802]
971439	[1092029, 503701, 512914, 1078191, 348009, 246872, 846882, 796478, 180918, 616560]	0	[269560, 187358, 35391, 1051951, 300441, 553327, 775298, 461895, 886133, 760649]
1238074	[708802, 505811, 878433, 939582, 300441, 878435, 822171, 283741, 269929, 130816]	2	[710187, 411090, 433524, 578527, 136927, 765094, 212538, 286321, 456571, 216529]
77970	[228546, 146944, 473680, 520678, 460, 1053578, 90127, 239630, 560486, 282716]	5	[584171, 494872, 872587, 947648, 277628, 1100319, 967584, 812338, 562821, 439847]
740186	[246235, 843429, 246487, 696406, 741664, 246597, 846116, 1043894, 17474, 276033]	4	[220735, 916686, 600212, 600566, 576761, 809521, 512914, 616523, 1102097, 1057685]
1131628	[565974, 784863, 16225, 177077, 900299, 807810, 511687, 1053373, 286408, 218261]	5	[600212, 452749, 852823, 905761, 597821, 210814, 1056696, 274023, 715, 788488]
165526	[951925, 178952, 286321, 330320, 906238, 920526, 934248, 798626, 215490, 700867]	6	[151514, 561355, 221989, 187674, 573176, 146265, 370915, 616523, 895783, 33004]
1462041	[900470, 820945, 820946, 959949, 775566, 505111, 221093, 220815, 900449, 757475]	9	[1089872, 775381, 159979, 269929, 601949, 284579, 930511, 846955, 269599, 1051714]
1100918	[1036760, 696406, 276033, 246599, 843429, 522256, 65413, 98665, 187358, 17474]	1	[434528, 194899, 674322, 562150, 300581, 280705, 1076994, 582464, 748673, 1050685]
406968	[816295, 300850, 148906, 849603, 241896, 811958, 582230, 812542, 780646, 811972]	8	[324232, 734801, 635382, 1058329, 237778, 811927, 550467, 578862, 811969, 31496]
1119593	[1078749, 430390, 1055789, 815857, 515291, 565890, 349820, 411290, 455348, 957464]	0	[74235, 919900, 1044731, 608556, 1025272, 445212, 808643, 878610, 2327, 925494]
795579	[1076994, 388754, 591, 812123, 600653, 560379, 1059767, 587, 300628, 900421]	4	[598924, 300850, 14864, 564, 911880, 196188, 2327, 780304, 151828, 142784]
192837	[1009302, 209212, 1032351, 697788, 67025, 788041, 864447, 23302, 837446, 852994]	1	[869398, 1050685, 95591, 1113991, 28763, 456571, 287234, 28452, 811969, 1090965]
1255677	[228638, 900299, 12537, 1053373, 784863, 464292, 286408, 16225, 81159, 177077]	0	[218261, 482486, 670549, 865587, 573110, 677387, 327307, 529923, 351775, 519223]
515713	[710877, 195657, 246794, 1010894, 1107344, 1031994, 176737, 282204, 216242, 338502]	7	[686208, 216285, 867261, 844543, 516555, 928071, 400532, 492214, 1050685, 864348]
1073082	[844, 580942, 212155, 600911, 439411, 459551, 300882, 1093605, 216262, 758085]	2	[812558, 654217, 998098, 900394, 567681, 151457, 191351, 1020394, 515255, 1101307]
482638	[26623, 516581, 407, 106338, 809208, 708802, 505811, 524496, 244976, 600452]	0	[878433, 34806, 28763, 176191, 1044573, 212667, 1051680, 375790, 550180, 40910]
609472	[23518, 882072, 490430, 613, 516125, 222798, 600649, 1103355, 752580, 519706]	2	[345660, 328403, 441773, 13869, 215515, 1059851, 1059851, 11160, 939599, 1041639]
1049655	[215189, 820816, 1101692, 443335, 281010, 520735, 580159, 900397, 600626, 803154]	9	[253916, 247250, 878177, 282802, 95419, 811915, 17547, 509492, 617404, 300590]
227223	[639172, 83830, 301010, 520559, 151828, 909982, 336125, 381453, 901276, 81148]	3	[506865, 910646, 68387, 24666, 249595, 233756, 957, 802, 740113, 790726]
767892	[622946, 1106523, 980367, 151832, 811760, 465067, 1078745, 887337, 584459, 657326]	0	[1062685, 65413, 179278, 317573, 912826, 300445, 30641, 1115118, 820983, 751655]
34945	[1053373, 677285, 464292, 652233, 511687, 784863, 286408, 210814, 807810, 177077]	6	[947648, 543622, 922876, 7187, 300778, 1055901, 218261, 37237, 241896, 241896]
1255926	[909982, 381453, 345660, 254426, 243608, 336125, 1066648, 520559, 151828, 579377]	9	[11892, 614234, 1107293, 130263, 1086922, 802056, 942477, 476026, 843815, 887336]
898581	[1098216, 1029168, 820903, 794280, 74110, 567966, 187750, 221093, 959949, 820945]	0	[600728, 920025, 57871, 1104502, 960293, 1066648, 168302, 564150, 900456, 709977]
1145295	[789565, 817354, 1057545, 780209, 801571, 919522, 217597, 817379, 496109, 376678]	6	[529923, 584057, 912826, 503760, 154401, 462473, 1037692, 869398, 529397, 961039]
581278	[519706, 509492, 39053, 601850, 441773, 23518, 600649, 864035, 516125, 811381]	7	[598924, 1053373, 433880, 582368, 264349, 790368, 212178, 99413, 237778, 430390]
1303879	[215230, 561710, 217709, 515214, 919756, 215341, 869398, 217760, 37338, 961039]	2	[450, 633510, 750769, 242605, 811624, 1106916, 816295, 582802, 879702, 2224]
367132	[1076104, 614010, 1041394, 809358, 344790, 797016, 308620, 662334, 249544, 519694]	0	[393245, 600728, 1029851, 41134, 900508, 408615, 561710, 15355, 354225, 328496]
447722	[697788, 209212, 864447, 852994, 23302, 550180, 568000, 67025, 886039, 1032351]	1	[775566, 26102, 1056757, 505111, 187674, 1014661, 327246, 1074108, 748136, 616560]
323498	[246597, 130364, 1074188, 451071, 246487, 14864, 919384, 771770, 11623, 10312]	3	[180402, 886822, 212592, 576761, 284579, 975743, 794954, 900341, 900409, 300640]
873392	[616263, 1030429, 168302, 251060, 852938, 468405, 328143, 564099, 883290, 861424]	0	[1075646, 131559, 157191, 164753, 708802, 1093795, 171400, 1061156, 206, 772055]
1080112	[134765, 819540, 661314, 485531, 224729, 302922, 1061262, 455336, 741493, 550065]	0	[410254, 582802, 1029591, 1041406, 862189, 31575, 686210, 626709, 585469, 173028]
335115	[138900, 908618, 1061158, 34975, 1061156, 342941, 502743, 506865, 62246, 451377]	3	[375589, 300699, 411090, 1077937, 843815, 851436, 300778, 515830, 205101, 134765]
115981	[196603, 862101, 640492, 957, 300018, 802921, 855139, 25820, 812338, 335325]	6	[811977, 460224, 220816, 627008, 553779, 601949, 998017, 780304, 582368, 293945]
253191	[1057545, 817354, 780209, 919522, 376678, 217553, 801571, 217597, 789565, 496109]	2	[394969, 216262, 585469, 284405, 900432, 11623, 439847, 435097, 212574, 861424]
450261	[1092029, 445212, 503701, 1016093, 262187, 564162, 212233, 616560, 458151, 516960]	6	[655226, 31496, 220815, 102723, 515830, 39464, 644193, 900394, 627654, 446185]
748688	[686208, 694667, 433880, 1100153, 158317, 200635, 110944, 511157, 339702, 188681]	9	[439847, 331435, 215413, 2516, 744864, 516357, 887338, 939599, 151184, 920065]
316169	[282316, 512686, 512682, 811921, 584241, 13313, 812531, 959911, 683926, 1032353]	7	[895783, 1059412, 819540, 212233, 565982, 324232, 449821, 314425, 1102432, 600616]
1195697	[959551, 491903, 476023, 1039262, 582076, 492316, 265336, 563185, 175818, 774648]	0	[491911, 711272, 1030222, 865587, 812529, 1114590, 287620, 879949, 748673, 694667]
1017286	[741493, 410253, 91846, 614010, 455336, 410254, 485531, 441774, 519229, 550065]	7	[433880, 468433, 900797, 94249, 815806, 237549, 480092, 661314, 942480, 515212]
263626	[188362, 868389, 455348, 74235, 476539, 349820, 273258, 957464, 430390, 215515]	1	[65413, 411290, 846116, 175818, 1059424, 884053, 778356, 947622, 550467, 860877]
939840	[168302, 758535, 1042802, 861424, 468405, 314069, 263755, 616263, 474324, 883290]	3	[456464, 220712, 315152, 809747, 584262, 578465, 634556, 264227, 476023, 600728]
885873	[811921, 13313, 979379, 282316, 760154, 512686, 1032353, 601021, 314425, 919389]	1	[792676, 782692, 768205, 138900, 1062546, 820229, 608947, 846871, 1053578, 879702]
1426220	[605575, 180046, 409236, 580332, 225225, 142784, 480586, 27726, 739798, 565982]	8	[846883, 790368, 581500, 763159, 1078745, 545073, 864447, 456464, 67992, 233756]
402739	[411290, 515235, 515291, 430390, 188362, 349820, 565890, 334488, 455348, 929615]	6	[192686, 845064, 263714, 600656, 239630, 1076994, 273258, 211775, 978961, 144635]
691064	[220675, 1059686, 473680, 220302, 388753, 520678, 820396, 520659, 820409, 458831]	7	[34806, 176191, 300196, 863666, 1078026, 600625, 311420, 578862, 630239, 959911]
264585	[246599, 919384, 17474, 843429, 197452, 65413, 1036760, 386410, 649876, 1094348]	4	[151832, 666835, 491886, 882344, 246306, 400538, 13927, 215588, 567542, 314248]
1077613	[34984, 614026, 458710, 267978, 547360, 1069131, 542850, 558450, 701195, 279574]	5	[926388, 769335, 850643, 582230, 631466, 254939, 220315, 580332, 300549, 478333]
930344	[677285, 802901, 654217, 565974, 807810, 784863, 1060513, 1103912, 900299, 1053373]	2	[185107, 1011066, 511687, 815857, 794690, 328403, 516993, 699314, 1055350, 824269]
1188515	[522072, 24666, 81148, 639172, 520559, 151828, 243608, 381453, 579377, 345660]	9	[752689, 850289, 106553, 281010, 807, 837762, 515310, 616523, 237549, 887336]
1221749	[354225, 772961, 905761, 815806, 286504, 1012931, 884686, 354224, 1055901, 1064822]	6	[281010, 515420, 880090, 490181, 520559, 780606, 600442, 35397, 1105835, 1038468]
421677	[220248, 13927, 878403, 921557, 86292, 603442, 1102913, 853453, 611960, 329491]	8	[900415, 1058326, 279889, 900452, 607725, 815257, 230016, 209212, 523176, 468433]
1065149	[300699, 1014661, 521340, 407928, 869925, 681, 820983, 497021, 820952, 821010]	2	[15, 662334, 1059851, 279252, 597821, 328143, 879949, 65413, 311565, 263406]
239403	[144287, 1070867, 699317, 462786, 339725, 185289, 157191, 1055024, 1037598, 31575]	1	[94249, 1039978, 153350, 906232, 169962, 812121, 1055350, 15129, 1037017, 264344]
1285894	[511157, 459812, 694667, 1078257, 686208, 158317, 778364, 298760, 433880, 188681]	7	[843964, 178350, 582682, 864078, 816814, 769335, 264344, 1107293, 843123, 458151]
265804	[210814, 652233, 464292, 286408, 12537, 218261, 1060513, 784863, 81159, 511687]	5	[1082582, 393245, 282802, 262598, 371026, 1062109, 630311, 263942, 463121, 961039]
938301	[520623, 820396, 520678, 1059360, 578862, 220675, 900349, 947677, 560486, 458831]	9	[701147, 61981, 264068, 41134, 1086009, 979379, 246599, 276785, 920093, 520659]
1158911	[751659, 394969, 12561, 614538, 269479, 863367, 285686, 81712, 634146, 900496]	9	[30448, 600604, 515830, 481375, 960291, 565974, 212033, 194604, 370915, 600746]
1423995	[1059686, 90127, 220302, 947677, 578862, 220675, 520659, 263668, 1059360, 820409]	0	[220315, 25820, 812559, 14864, 586513, 878433, 879949, 799051, 212168, 335327]
958329	[388754, 564, 1104502, 220785, 1102432, 900432, 591, 1059767, 911880, 867261]	3	[8315, 580332, 967584, 635, 365727, 217553, 1025593, 657326, 887337, 212415]
